season_year,team_league_id,team_league_name,team_id,team_name,player_id,player_name,g,gs,pa,ab,r,h,h1b,h2b,h3b,hr,tb,rbi,bb,hbp,ibb,sh,sf,so,gidp,sb,cs,e,pb
2022,1,セ・リーグ,1,巨人,1700043,岸田　行倫,25,5,38,35,1,9,9,0,0,0,9,1,2,1,0,0,0,6,0,0,0,2,0
2022,1,セ・リーグ,1,巨人,1700044,大城　卓三,115,104,393,346,24,92,67,11,1,13,144,43,36,2,4,9,0,77,10,1,0,4,4
2022,1,セ・リーグ,1,巨人,1700045,北村　拓己,33,9,55,52,3,9,7,1,1,0,12,1,1,1,0,1,0,16,2,0,0,1,0
2022,1,セ・リーグ,1,巨人,1700047,若林　晃弘,43,16,91,80,3,16,13,3,0,0,19,8,7,0,0,3,1,24,4,0,1,1,0
2022,1,セ・リーグ,1,巨人,1700049,湯浅　大,63,3,36,30,11,3,1,1,0,1,7,3,4,0,0,2,0,10,0,3,0,1,0
2022,1,セ・リーグ,1,巨人,1800023,髙橋　優貴,10,6,6,6,0,1,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0
2022,1,セ・リーグ,1,巨人,1800024,増田　陸,69,27,156,140,15,35,24,6,0,5,56,16,13,1,1,2,0,42,3,2,0,2,0
2022,1,セ・リーグ,1,巨人,1800025,直江　大輔,9,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2022,1,セ・リーグ,1,巨人,1800026,横川　凱,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,1,巨人,1800028,戸郷　翔征,25,25,56,51,1,5,4,1,0,0,6,5,1,0,0,4,0,26,1,0,0,2,0
2022,1,セ・リーグ,1,巨人,1900012,デラロサ,30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,1,セ・リーグ,1,巨人,1900016,堀田　賢慎,8,8,11,9,1,2,2,0,0,0,2,0,2,0,0,0,0,3,0,0,1,0,0
2022,1,セ・リーグ,1,巨人,1900019,井上　温大,7,4,7,5,1,2,2,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0
2022,1,セ・リーグ,1,巨人,1900020,山瀬　慎之助,8,4,11,11,0,2,1,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1
2022,1,セ・リーグ,1,巨人,1900136,ビエイラ,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,1,セ・リーグ,1,巨人,2000005,平内　龍太,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,1,セ・リーグ,1,巨人,2000006,山﨑　伊織,20,17,33,26,3,6,5,1,0,0,7,6,2,1,0,4,0,9,0,0,0,1,0
2022,1,セ・リーグ,1,巨人,2000007,中山　礼都,50,44,142,131,8,26,25,1,0,0,27,3,6,0,0,5,0,27,2,3,0,3,0
2022,1,セ・リーグ,1,巨人,2000010,山本　一輝,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,1,巨人,2000013,喜多　隆介,14,1,9,9,2,1,1,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0
2022,1,セ・リーグ,1,巨人,2000018,戸田　懐生,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,1,巨人,2103689,赤星　優志,31,13,19,18,0,1,1,0,0,0,1,0,0,0,0,1,0,11,0,0,0,1,0
2022,1,セ・リーグ,1,巨人,2103697,大勢,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,1,巨人,2103705,菊地　大稀,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,1,セ・リーグ,1,巨人,2105889,ウォーカー,124,102,428,406,58,110,58,28,1,23,209,52,18,3,1,0,1,98,11,5,0,5,0
2022,1,セ・リーグ,2,ヤクルト,11983,内川　聖一,7,5,17,16,2,4,2,2,0,0,6,1,1,0,0,0,0,2,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,12113,石川　雅規,16,16,26,20,0,2,2,0,0,0,2,0,2,0,0,4,0,3,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,20199,坂口　智隆,24,10,47,43,2,12,9,3,0,0,15,2,3,1,0,0,0,13,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,400021,青木　宣親,81,60,256,222,27,55,41,8,1,5,80,22,28,3,0,0,3,28,7,3,1,1,0
2022,1,セ・リーグ,2,ヤクルト,600011,川端　慎吾,52,4,64,57,1,10,9,1,0,0,11,7,4,1,1,0,2,7,1,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,700072,嶋　基宏,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,900044,中村　悠平,86,75,307,266,23,70,55,9,1,5,96,28,26,4,0,8,3,36,10,0,0,0,1
2022,1,セ・リーグ,2,ヤクルト,900417,荒木　貴裕,47,2,28,22,4,3,2,1,0,0,4,0,6,0,0,0,0,7,0,0,0,3,0
2022,1,セ・リーグ,2,ヤクルト,1000132,山田　哲人,130,124,540,469,69,114,60,31,0,23,214,65,60,6,1,0,5,140,7,10,2,3,0
2022,1,セ・リーグ,2,ヤクルト,1000134,西田　明央,10,1,13,13,0,4,4,0,0,0,4,1,0,0,0,0,0,4,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1200075,石山　泰稚,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,1,セ・リーグ,2,ヤクルト,1200076,小川　泰弘,25,25,51,44,1,6,4,1,0,1,10,3,0,0,0,7,0,14,1,0,0,2,0
2022,1,セ・リーグ,2,ヤクルト,1300029,田口　麗斗,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1300030,奥村　展征,43,6,44,41,5,6,6,0,0,0,6,2,2,0,0,1,0,16,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1300045,高梨　裕稔,20,19,32,27,0,1,1,0,0,0,1,1,1,0,0,4,0,19,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1300092,今野　龍太,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1300095,西浦　直亨,6,4,15,14,0,1,1,0,0,0,1,0,0,0,0,1,0,8,1,0,0,1,0
2022,1,セ・リーグ,2,ヤクルト,1400124,太田　賢吾,37,30,131,118,16,32,25,5,1,1,42,8,8,1,0,4,0,24,1,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1500040,原　樹理,22,20,40,34,0,2,1,1,0,0,3,2,2,1,0,3,0,11,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1500042,高橋　奎二,17,17,29,23,1,5,5,0,0,0,5,1,2,0,0,4,0,12,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1500044,山崎　晃大朗,118,80,378,341,52,88,70,12,4,2,114,37,24,2,0,9,2,65,5,10,5,2,0
2022,1,セ・リーグ,2,ヤクルト,1500045,渡邉　大樹,49,0,17,16,6,2,1,1,0,0,3,2,0,0,0,1,0,5,0,2,1,1,0
2022,1,セ・リーグ,2,ヤクルト,1500139,小澤　怜史,10,8,14,12,1,2,2,0,0,0,2,0,0,0,0,2,0,4,0,0,0,1,0
2022,1,セ・リーグ,2,ヤクルト,1560279,コール,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,1,セ・リーグ,2,ヤクルト,1560716,キブレハン,29,18,87,83,10,20,11,3,0,6,41,14,2,1,0,0,1,21,1,0,1,1,0
2022,1,セ・リーグ,2,ヤクルト,1600075,星　知弥,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1600076,梅野　雄吾,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1600078,古賀　優大,37,25,77,71,2,13,10,3,0,0,16,4,2,0,1,2,2,11,3,0,0,0,2
2022,1,セ・リーグ,2,ヤクルト,1650522,丸山　和郁,71,7,97,90,14,21,16,4,0,1,28,9,1,2,0,4,0,25,2,2,3,0,0
2022,1,セ・リーグ,2,ヤクルト,1651154,山下　輝,2,2,4,3,0,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1700031,宮台　康平,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1700084,村上　宗隆,141,141,612,487,114,155,77,21,1,56,346,134,118,7,25,0,0,128,7,12,7,15,0
2022,1,セ・リーグ,2,ヤクルト,1700085,大下　佑馬,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1700087,塩見　泰隆,130,123,567,508,83,140,88,30,6,16,230,54,43,12,1,1,3,122,6,24,7,2,0
2022,1,セ・リーグ,2,ヤクルト,1700088,金久保　優斗,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1700089,宮本　丈,66,24,134,114,10,29,22,6,0,1,38,8,8,5,0,7,0,15,3,0,0,1,0
2022,1,セ・リーグ,2,ヤクルト,1700090,松本　直樹,10,6,20,20,3,4,2,0,0,2,10,5,0,0,0,0,0,1,2,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1700094,山本　大貴,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1800033,清水　昇,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1800035,市川　悠太,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1800036,濱田　太貴,73,27,148,141,12,29,17,5,1,6,54,14,6,0,0,1,0,34,5,0,1,0,0
2022,1,セ・リーグ,2,ヤクルト,1800037,坂本　光士郎,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1800039,久保　拓眞,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1800042,松本　友,7,4,19,17,4,6,5,1,0,0,7,0,2,0,0,0,0,5,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1800142,マクガフ,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2022,1,セ・リーグ,2,ヤクルト,1860106,スアレス,6,5,4,3,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0
2022,1,セ・リーグ,2,ヤクルト,1900024,奥川　恭伸,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1900025,吉田　大喜,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1900026,杉山　晃基,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,1900027,大西　広樹,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,1,セ・リーグ,2,ヤクルト,1900028,長岡　秀樹,139,137,548,511,44,123,92,22,0,9,172,48,20,4,1,10,3,72,10,2,3,13,0
2022,1,セ・リーグ,2,ヤクルト,1900029,武岡　龍世,7,5,18,17,3,7,6,0,1,0,9,3,0,1,0,0,0,3,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,2000024,木澤　尚文,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2022,1,セ・リーグ,2,ヤクルト,2000026,内山　壮真,74,36,197,177,25,41,26,11,0,4,64,19,16,1,0,3,0,52,6,0,0,1,2
2022,1,セ・リーグ,2,ヤクルト,2000027,元山　飛優,13,6,28,27,4,4,0,3,0,1,10,2,0,0,0,1,0,5,2,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,2000028,並木　秀尊,14,4,23,22,3,4,2,0,2,0,8,0,0,0,0,1,0,3,1,2,0,0,0
2022,1,セ・リーグ,2,ヤクルト,2000031,赤羽　由紘,10,2,12,10,1,1,1,0,0,0,1,0,0,1,0,1,0,5,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,2000133,オスナ,138,129,529,496,49,135,94,19,2,20,218,74,29,1,4,0,3,93,11,2,3,11,0
2022,1,セ・リーグ,2,ヤクルト,2000135,サンタナ,60,58,215,189,26,52,30,7,0,15,104,35,23,1,0,0,2,73,6,0,0,2,0
2022,1,セ・リーグ,2,ヤクルト,2000139,サイスニード,23,23,45,39,2,4,4,0,0,0,4,1,2,0,0,4,0,25,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,2103343,竹山　日向,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,2,ヤクルト,2103765,柴田　大地,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,1,セ・リーグ,3,DeNA,500051,藤田　一也,33,1,40,36,1,9,9,0,0,0,9,5,4,0,0,0,0,5,1,0,0,0,0
2022,1,セ・リーグ,3,DeNA,600003,大和,91,66,277,259,22,64,50,13,0,1,80,18,10,1,0,6,1,47,7,1,4,4,0
2022,1,セ・リーグ,3,DeNA,800022,田中　健二朗,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,1,セ・リーグ,3,DeNA,800075,伊藤　光,40,26,103,94,9,26,19,7,0,0,33,8,8,1,3,0,0,23,3,0,0,1,2
2022,1,セ・リーグ,3,DeNA,900011,大田　泰示,62,29,153,144,17,40,24,10,1,5,67,18,6,1,0,1,1,33,4,0,1,0,0
2022,1,セ・リーグ,3,DeNA,1000084,宮國　椋丞,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1100061,桑原　将志,130,118,529,475,61,122,85,32,1,4,168,39,42,4,0,7,1,89,3,13,8,0,0
2022,1,セ・リーグ,3,DeNA,1200049,三嶋　一輝,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1200053,宮﨑　敏郎,122,119,482,434,51,130,89,24,1,16,204,50,44,2,9,0,2,35,16,0,0,9,0
2022,1,セ・リーグ,3,DeNA,1300036,平田　真吾,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,1,セ・リーグ,3,DeNA,1300037,三上　朋也,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1300038,関根　大気,104,43,225,201,28,51,42,7,1,1,63,13,9,3,0,10,2,31,2,5,5,3,0
2022,1,セ・リーグ,3,DeNA,1300040,砂田　毅樹,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1300093,嶺井　博希,93,74,262,244,15,50,38,7,0,5,72,30,6,5,3,5,2,54,10,0,1,3,3
2022,1,セ・リーグ,3,DeNA,1400109,山﨑　康晃,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1400110,石田　健大,15,15,29,24,1,4,4,0,0,0,4,1,1,0,0,4,0,7,0,0,0,1,0
2022,1,セ・リーグ,3,DeNA,1400111,倉本　寿彦,44,11,54,52,3,9,8,0,0,1,12,2,1,0,0,1,0,12,0,0,0,1,0
2022,1,セ・リーグ,3,DeNA,1400113,山下　幸輝,12,0,12,12,1,1,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1500061,今永　昇太,21,21,47,38,2,7,6,1,0,0,8,4,1,0,0,8,0,9,1,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1500063,柴田　竜拓,96,50,198,169,17,33,27,5,1,0,40,1,20,1,2,8,0,29,3,1,2,3,0
2022,1,セ・リーグ,3,DeNA,1500064,戸柱　恭孝,72,32,151,144,12,38,29,5,0,4,55,16,3,1,0,1,2,26,2,0,0,1,1
2022,1,セ・リーグ,3,DeNA,1600081,濵口　遥大,19,19,34,30,0,3,3,0,0,0,3,1,0,0,0,4,0,13,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1600084,京山　将弥,17,9,12,9,1,1,0,0,0,1,4,1,1,0,0,2,0,5,1,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1600085,細川　成也,18,1,20,19,1,1,0,0,0,1,4,1,1,0,0,0,0,9,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1600089,佐野　恵太,133,133,574,526,63,161,109,29,1,22,258,72,43,4,3,0,1,57,14,2,1,4,0
2022,1,セ・リーグ,3,DeNA,1600096,森原　康平,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1600145,有吉　優樹,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1660377,ガゼルマン,4,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1700006,エスコバー,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,1,セ・リーグ,3,DeNA,1700020,ソト,117,109,412,368,35,98,56,25,0,17,174,49,38,5,2,0,1,103,11,0,0,4,0
2022,1,セ・リーグ,3,DeNA,1700046,田中　俊太,19,4,19,19,0,3,3,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1700058,東　克樹,12,9,15,14,0,1,1,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1700059,神里　和毅,81,18,107,95,12,18,10,4,3,1,31,10,8,3,0,1,0,26,1,6,3,0,0
2022,1,セ・リーグ,3,DeNA,1700060,阪口　皓亮,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1700064,宮本　秀明,29,6,39,36,6,5,2,0,2,1,12,2,2,0,0,1,0,8,2,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1700065,楠本　泰史,94,74,327,282,27,71,52,13,0,6,102,26,23,7,0,13,2,55,4,6,2,2,0
2022,1,セ・リーグ,3,DeNA,1700066,山本　祐大,17,12,32,29,1,3,2,1,0,0,4,1,2,0,1,0,1,4,1,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1700067,中川　虎大,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1750471,三浦　銀二,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1800043,上茶谷　大河,13,12,20,15,0,3,3,0,0,0,3,1,2,0,0,3,0,6,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1800044,伊藤　裕季也,7,2,13,13,0,1,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1800045,大貫　晋一,24,24,44,33,0,1,1,0,0,0,1,0,0,0,0,11,0,13,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1800047,益子　京右,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2022,1,セ・リーグ,3,DeNA,1800048,知野　直人,16,4,14,13,4,2,2,0,0,0,2,0,1,0,0,0,0,5,0,1,0,2,0
2022,1,セ・リーグ,3,DeNA,1900030,森　敬斗,61,42,168,154,15,36,31,3,0,2,45,6,13,0,2,1,0,42,4,5,4,6,0
2022,1,セ・リーグ,3,DeNA,1900031,坂本　裕哉,15,9,12,11,1,1,1,0,0,0,1,0,0,0,0,1,0,5,0,0,0,1,0
2022,1,セ・リーグ,3,DeNA,1900032,伊勢　大夢,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1900034,田部　隼人,3,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1900035,蝦名　達夫,61,40,181,158,21,39,32,4,0,3,52,8,10,6,0,7,0,43,3,6,5,0,0
2022,1,セ・リーグ,3,DeNA,1900125,ピープルズ,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,1900126,オースティン,38,0,38,32,3,5,2,2,0,1,10,3,6,0,1,0,0,14,1,0,0,0,0
2022,1,セ・リーグ,3,DeNA,2000034,入江　大生,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,2000035,牧　秀悟,135,135,568,509,63,148,87,36,1,24,258,87,43,10,4,0,6,82,14,3,3,13,0
2022,1,セ・リーグ,3,DeNA,2000038,池谷　蒼大,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,2000040,石川　達也,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,2000145,ロメロ,23,18,30,23,2,1,1,0,0,0,1,0,2,0,0,5,0,8,0,0,0,3,0
2022,1,セ・リーグ,3,DeNA,2060016,クリスキー,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,3,DeNA,2103703,梶原　昂希,6,3,15,15,2,4,3,0,0,1,7,2,0,0,0,0,0,9,0,0,0,0,0
2022,1,セ・リーグ,4,中日,11771,福留　孝介,23,2,30,24,0,1,0,1,0,0,2,3,4,0,0,0,2,11,0,0,0,0,0
2022,1,セ・リーグ,4,中日,600004,平田　良介,51,10,83,75,8,15,11,3,0,1,21,10,7,1,0,0,0,20,2,0,0,0,0
2022,1,セ・リーグ,4,中日,700034,堂上　直倫,16,3,18,18,0,5,5,0,0,0,5,0,0,0,0,0,0,4,1,0,0,2,0
2022,1,セ・リーグ,4,中日,700035,福田　永将,25,4,29,28,1,6,4,1,0,1,10,2,1,0,0,0,0,7,0,0,0,0,0
2022,1,セ・リーグ,4,中日,800080,岩嵜　翔,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,4,中日,900065,大野　奨太,8,6,21,17,2,5,5,0,0,0,5,0,3,0,0,1,0,4,0,0,1,0,0
2022,1,セ・リーグ,4,中日,900071,谷元　圭介,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,4,中日,900406,岡田　俊哉,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,1,セ・リーグ,4,中日,900410,大島　洋平,109,109,482,436,48,137,117,18,1,1,160,20,34,9,5,3,0,52,1,11,4,0,0
2022,1,セ・リーグ,4,中日,1000108,後藤　駿太,35,8,58,50,3,8,5,1,2,0,13,4,4,2,1,2,0,10,0,0,1,0,0
2022,1,セ・リーグ,4,中日,1000109,三ツ俣　大樹,58,38,154,123,6,26,18,8,0,0,34,10,16,1,1,13,1,39,4,1,0,2,0
2022,1,セ・リーグ,4,中日,1000113,山下　斐紹,20,2,24,23,1,3,2,0,0,1,6,1,1,0,0,0,0,8,0,0,0,0,0
2022,1,セ・リーグ,4,中日,1000138,大野　雄大,23,23,48,42,1,2,2,0,0,0,2,0,1,0,0,5,0,21,1,0,0,2,0
2022,1,セ・リーグ,4,中日,1100069,高橋　周平,78,74,290,265,18,66,56,7,1,2,81,21,16,7,0,1,1,43,8,1,1,6,0
2022,1,セ・リーグ,4,中日,1100071,田島　慎二,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,4,中日,1200055,福谷　浩司,5,5,10,8,0,2,2,0,0,0,2,1,1,0,0,1,0,2,0,0,0,0,0
2022,1,セ・リーグ,4,中日,1200059,溝脇　隼人,87,29,157,139,7,35,29,5,1,0,42,9,8,0,0,8,2,26,2,2,1,2,0
2022,1,セ・リーグ,4,中日,1200097,加藤　翔平,66,2,31,27,13,6,3,2,0,1,11,5,2,0,0,2,0,5,0,3,0,2,0
2022,1,セ・リーグ,4,中日,1200098,松葉　貴大,19,19,32,24,0,2,1,1,0,0,3,2,0,0,0,8,0,11,0,0,0,0,0
2022,1,セ・リーグ,4,中日,1300064,桂　依央利,10,3,9,9,1,2,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1
2022,1,セ・リーグ,4,中日,1300066,祖父江　大輔,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,1,セ・リーグ,4,中日,1500074,小笠原　慎之介,22,22,46,41,3,4,3,1,0,0,5,0,2,0,0,3,0,22,0,0,0,1,0
2022,1,セ・リーグ,4,中日,1500075,佐藤　優,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,4,中日,1500076,木下　拓哉,120,115,466,419,24,103,78,16,3,6,143,48,27,1,3,12,6,38,5,2,0,5,3
2022,1,セ・リーグ,4,中日,1500077,福　敬登,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,セ・リーグ,4,中日,1500078,阿部　寿樹,133,133,548,486,44,131,89,31,2,9,193,57,49,4,0,3,6,105,14,3,1,6,0
2022,1,セ・リーグ,4,中日,1500079,石岡　諒太,11,6,29,25,1,9,9,0,0,0,9,1,1,1,0,2,0,6,1,0,0,0,0
2022,1,セ・リーグ,4,中日,1500085,渡辺　勝,10,1,9,9,0,2,2,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0
2022,1,セ・リーグ,4,中日,1600021,ビシエド,129,129,532,483,52,142,101,27,0,14,211,63,40,7,2,0,2,59,20,1,1,5,0
2022,1,セ・リーグ,4,中日,1600106,柳　裕也,25,24,50,46,1,4,3,1,0,0,5,1,1,0,0,2,1,20,0,0,0,1,0
2022,1,セ・リーグ,4,中日,1600107,京田　陽太,43,40,143,128,11,22,13,5,1,3,38,8,10,3,3,2,0,21,1,1,0,5,0
2022,1,セ・リーグ,4,中日,1600108,石垣　雅海,50,18,74,68,5,11,8,0,0,3,20,6,2,0,0,4,0,28,1,0,0,2,0
2022,1,セ・リーグ,4,中日,1600109,笠原　祥太郎,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2022,1,セ・リーグ,4,中日,1600110,藤嶋　健人,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
